OBJECTID,LocationName,Grey_Headed,Black,Little_Red,ObservationDate,Status,Approval,Young,created_user,created_date,last_edited_user,last_edited_date,GlobalID,SHAPE_Length,SHAPE_Area
177810,Mary,100,0,0,2019/06/07 00:28:44+00,A,3,Nil,FlyingFox_Contractor,2019/06/07 01:09:43+00,td018,2019/06/12 23:54:33+00,{A65D3FC6-F714-4203-AE86-CD03D15A0271},219.408379873927,-2941.44555537485
177811,Hardie,0,0,0,2019/06/17 23:27:04+00,A,3,Nil,FlyingFox_Contractor,2019/06/17 23:35:57+00,TD018@MSC,2019/07/08 00:52:05+00,{6246C337-0D39-42FE-B6B4-FAC89D7D4E37},344.127782763072,-7569.06020285826
177812,Vidler,0,0,0,2019/06/18 00:17:50+00,A,3,Nil,FlyingFox_Contractor,2019/06/18 00:32:52+00,TD018@MSC,2019/07/08 00:53:48+00,{9B3CD89D-AC38-4115-B423-98CDE8FB9D13},126.993775295984,-1012.27184293018
177813,Elizabeth,0,0,0,2019/06/18 02:18:29+00,A,3,Nil,FlyingFox_Contractor,2019/06/18 02:22:45+00,TD018@MSC,2019/07/08 00:49:10+00,{02EF0FC9-17B2-4893-80A7-FBF17AF5E21F},446.25068588407,-6967.4502161443
177814,Aragorn,0,0,0,2019/06/18 02:57:29+00,A,3,Nil,FlyingFox_Contractor,2019/06/18 03:01:21+00,TD018@MSC,2019/07/10 01:23:52+00,{364AC324-DEAB-4B51-BD0F-DF31E842FE2E},618.540880738382,-14918.5877475367
177815,Emerald,0,55,0,2019/06/18 03:24:17+00,A,3,Independent,FlyingFox_Contractor,2019/06/18 03:27:27+00,TD018@MSC,2019/07/08 00:50:48+00,{76D72490-3320-4997-A207-1E74B9F409DE},33.1434544249494,-76.6820527314709
177816,Hardie,0,0,0,2019/07/01 23:04:50+00,A,3,Nil,FlyingFox_Contractor,2019/07/01 23:10:07+00,TD018@MSC,2019/07/10 01:26:04+00,{EEA5D133-4357-4AC2-872B-0EFEAA03F4D5},347.104434181266,-7744.75662960222
177817,Vidler,0,0,0,2019/07/02 00:06:05+00,A,3,Nil,FlyingFox_Contractor,2019/07/02 00:15:14+00,TD018@MSC,2019/07/10 01:26:47+00,{E2CF727F-0D6B-485E-BD61-4D5F7DE17196},126.623906216069,-1021.52320121866
177818,Elizabeth,90,284,0,2019/07/02 01:25:27+00,A,3,Independent,FlyingFox_Contractor,2019/07/02 01:44:53+00,TD018@MSC,2019/07/10 01:24:56+00,{1125AD81-4649-4C77-848E-9FF8CFAB8B76},142.268677823918,-796.526896738901
177819,Aragorn,0,0,0,2019/07/02 02:40:44+00,A,3,Nil,FlyingFox_Contractor,2019/07/02 02:46:02+00,TD018@MSC,2019/07/10 01:24:30+00,{AD61892C-CBB5-44E0-970F-BC6E11891914},617.939566186866,-14955.232693073
177820,Emerald,0,52,0,2019/07/02 03:08:32+00,A,3,Independent,FlyingFox_Contractor,2019/07/02 03:12:52+00,TD018@MSC,2019/07/10 01:25:42+00,{0FCD603D-D102-4BA5-997C-9951708191ED},28.6666362194636,-57.8253555048078
177821,Andrea,141,819,0,2019/07/02 23:18:36+00,A,3,Independent,FlyingFox_Contractor,2019/07/02 23:49:41+00,TD018@MSC,2019/07/10 01:20:47+00,{C04B2D12-53A2-4933-A5F6-2988E96062E4},462.693827627949,-10625.3784600042
177822,Mary,0,0,0,2019/07/03 01:17:25+00,A,3,Nil,FlyingFox_Contractor,2019/07/03 01:41:59+00,TD018@MSC,2019/07/10 01:27:08+00,{C99A53D9-2C5A-432E-92E4-02D8DCE1E1A2},218.363168624451,-2833.92072424019
177823,Mary,35,240,0,2019/05/16 00:45:00+00,A,3,Nil,TD018@MSC,2019/07/10 01:31:48+00,TD018@MSC,2019/07/10 01:33:49+00,{DBB17D42-A993-4BA0-A768-96DE5CDCFF5C},152.94557058334,-952.569790689245
177824,Andrea,332,1708,0,2019/07/16 21:55:00+00,A,3,Nil,TD018@MSC,2019/07/17 22:50:34+00,TD018@MSC,2019/08/19 00:22:25+00,{CF0DEB95-1E03-435A-822C-B7BB4C71C0B0},417.09744869725,-7220.54461137439
177825,Aragorn,0,0,0,2019/07/17 05:29:59+00,A,3,Nil,TD018@MSC,2019/07/17 23:17:05+00,TD018@MSC,2019/08/19 00:26:30+00,{96CB3FEE-D3D5-40C0-8754-FF970C46EE58},594.620121744194,-13113.0848579134
177826,Elizabeth,175,440,0,2019/07/17 05:00:00+00,A,3,Nil,TD018@MSC,2019/07/17 23:24:08+00,TD018@MSC,2019/08/19 00:38:17+00,{FD2E909E-A4D7-4BC9-AB5F-F5E535BAC8FA},60.9413020023301,-177.545657014567
177827,Emerald,0,0,0,2019/07/17 06:00:00+00,A,3,Nil,TD018@MSC,2019/07/17 23:27:18+00,TD018@MSC,2019/08/19 00:35:04+00,{AF3E17E8-C4C1-426B-A317-48E0B78B95C5},36.5014906824344,-93.7655362163226
177828,Hardie,0,0,0,2019/07/16 23:29:59+00,A,3,Nil,TD018@MSC,2019/07/17 23:39:56+00,TD018@MSC,2019/08/19 00:57:53+00,{59E1861D-DEAB-4C5E-9F68-69B01DCE24B6},335.672360094922,-7137.80435826184
177829,Mary,790,190,0,2019/07/17 01:44:59+00,A,3,Nil,TD018@MSC,2019/07/18 00:42:44+00,TD018@MSC,2019/08/19 01:15:19+00,{B9421839-26BE-4853-A62D-54890222DC99},193.210655975529,-2414.21507903763
177830,Vidler,0,0,0,2019/07/17 00:14:59+00,A,3,Nil,TD018@MSC,2019/07/18 01:02:16+00,TD018@MSC,2019/08/19 01:22:37+00,{46EAEE39-5B97-4001-B8DA-41939BCDE4BC},127.192099837476,-1023.94559716877
177831,Andrea,0,0,0,2019/08/15 22:52:35+00,A,3,Nil,FlyingFox_Contractor,2019/08/15 22:57:01+00,TD018@MSC,2019/08/29 23:48:46+00,{D9EC42B0-BA6D-45D9-9258-9643D485F834},398.077068379225,-7194.55154422328
177832,Hardie,405,3090,0,2019/08/15 23:23:59+00,A,3,Nil,FlyingFox_Contractor,2019/08/15 23:40:03+00,TD018@MSC,2019/08/29 23:54:14+00,{1603F9AD-2586-499A-BACE-1E4360FB3951},287.636270498424,-4633.36823985921
177833,Vidler,865,1301,0,2019/08/16 00:38:58+00,A,3,Nil,FlyingFox_Contractor,2019/08/16 00:54:18+00,TD018@MSC,2019/08/29 23:56:03+00,{ECF864F9-835A-4043-A9EA-9B98BE26B38C},258.208847708965,-3625.87392871554
177834,Mary,300,0,0,2019/08/16 01:38:28+00,A,3,Nil,FlyingFox_Contractor,2019/08/16 01:40:11+00,TD018@MSC,2019/08/29 23:56:25+00,{7A825E33-9C06-4042-8543-B421A335D30F},210.197727685926,-2710.22400594933
177835,Elizabeth,161,596,0,2019/08/16 03:23:19+00,A,3,Nil,FlyingFox_Contractor,2019/08/16 03:25:39+00,TD018@MSC,2019/08/29 23:51:35+00,{563210E1-5595-4DF1-8626-A220516056BB},400.943964590867,-3177.79802400963
177836,Aragorn,0,0,0,2019/08/16 04:01:35+00,A,3,Nil,FlyingFox_Contractor,2019/08/16 04:03:02+00,TD018@MSC,2019/08/29 23:49:14+00,{53BCC724-C2F5-45E3-83FC-93D7640009C6},579.452399849212,-12761.463643463
177837,Emerald,0,52,0,2019/08/16 04:32:39+00,A,3,Nil,FlyingFox_Contractor,2019/08/16 04:34:49+00,TD018@MSC,2019/08/29 23:53:42+00,{CC5EC869-D92B-4885-95BB-7BDE52712696},34.8270446535607,-81.9187668330447
177838,Andrea,100,303,0,2019/09/03 22:04:01+00,A,3,Nil,FlyingFox_Contractor,2019/09/03 22:06:32+00,TD018@MSC,2019/09/16 01:00:44+00,{401A8C82-54EF-40F7-ACC9-95F41ECDE8F9},282.688681880715,-3482.87696982496
177839,Hardie,0,0,0,2019/09/03 22:31:13+00,A,3,Nil,FlyingFox_Contractor,2019/09/03 22:33:30+00,TD018@MSC,2019/09/16 01:01:01+00,{95A98CD9-99B9-4612-AFC9-444E7431F93A},323.431825407869,-6556.1243272234
177840,Vidler,1082,1852,0,2019/09/03 23:47:14+00,A,3,Nil,FlyingFox_Contractor,2019/09/03 23:49:23+00,TD018@MSC,2019/09/16 01:02:27+00,{3033455D-2AE2-4AAA-AD75-2F61FD09EE9F},386.132619191476,-8905.20657979995
177841,Elizabeth,210,390,0,2019/09/04 02:50:12+00,A,3,Nil,FlyingFox_Contractor,2019/09/04 02:57:59+00,TD018@MSC,2019/09/16 01:01:36+00,{FD075842-3984-422F-B511-4AEB406A0C9F},449.417891178052,-4649.26980418401
177842,Aragorn,0,0,0,2019/09/04 03:29:57+00,A,3,Nil,FlyingFox_Contractor,2019/09/04 03:31:14+00,TD018@MSC,2019/09/16 01:01:16+00,{20C79DAD-89B8-4C6D-8702-4D6CBAD67A99},623.719699201873,-13740.8441891172
177843,Emerald,0,10,0,2019/09/04 04:03:18+00,A,3,Nil,FlyingFox_Contractor,2019/09/04 04:03:34+00,TD018@MSC,2019/09/16 01:02:03+00,{3246B388-39EC-4C60-86AE-71A33E89B84C},21.0542142918429,-31.5387544204793
177844,Andrea,218,509,0,2019/09/17 22:33:35+00,A,3,Nil,FlyingFox_Contractor,2019/09/17 23:39:21+00,TD018@MSC,2019/09/25 22:07:34+00,{30762FD9-21F0-485B-9EFA-D075F4C37C91},326.616920181895,-6716.00856077179
177845,Hardie,0,0,0,2019/09/17 23:43:28+00,A,3,Nil,FlyingFox_Contractor,2019/09/17 23:56:42+00,TD018@MSC,2019/09/25 22:07:49+00,{3F8E19D6-E41C-488C-AA48-428348AF9459},330.912376709704,-6787.11435266832
177846,Vidler,882,1323,0,2019/09/18 00:46:07+00,A,3,Nil,FlyingFox_Contractor,2019/09/18 01:22:18+00,TD018@MSC,2019/09/25 22:09:17+00,{9FF4A9B7-3442-4495-AE01-6B7AA6219873},254.211222845091,-4576.48740259715
177847,Mary,0,0,0,2019/09/18 01:46:01+00,A,3,Nil,FlyingFox_Contractor,2019/09/18 03:05:49+00,TD018@MSC,2019/09/25 22:07:15+00,{2CB53762-89B8-44AC-8396-040601F3509D},203.363271251504,-2534.81320604377
177848,Elizabeth,35,305,0,2019/09/18 04:06:29+00,A,3,Dependent,FlyingFox_Contractor,2019/09/18 04:27:48+00,TD018@MSC,2019/09/25 22:08:51+00,{74FB5F47-8D2E-48EC-8FEA-F89AE24FD792},392.076153284815,-4677.08454110519
177849,Aragorn,0,0,0,2019/09/18 05:01:07+00,A,3,Nil,FlyingFox_Contractor,2019/09/18 05:02:25+00,TD018@MSC,2019/09/25 22:08:06+00,{8F2D3489-63DC-4AAE-8476-5449C3650093},577.440988078076,-12670.0682096881
177850,Emerald,0,0,0,2019/09/18 05:21:01+00,A,3,Nil,FlyingFox_Contractor,2019/09/18 05:24:44+00,TD018@MSC,2019/09/25 22:08:22+00,{58B9CAA8-BAC6-421C-8A5A-9839B17CCC28},32.7614563507365,-71.4124141510427
177851,Andrea,366,220,0,2019/10/01 22:35:23+00,A,3,Nil,FlyingFox_Contractor,2019/10/01 23:33:49+00,TD018@MSC,2019/10/10 00:48:31+00,{2DD15BB6-F4A4-4011-84EF-7E282D74DC31},395.65862503085,-8031.72078694648
177852,Hardie,0,0,0,2019/10/01 23:44:29+00,A,3,Nil,FlyingFox_Contractor,2019/10/01 23:47:17+00,TD018@MSC,2019/10/10 00:50:38+00,{846BB391-3B91-49E2-BE65-6A32E024AC1C},323.147807057183,-6421.9664689563
177853,Vidler,714,476,0,2019/10/02 00:33:40+00,A,3,Nil,FlyingFox_Contractor,2019/10/02 00:39:27+00,TD018@MSC,2019/10/10 00:51:15+00,{51663CBF-0D0F-4247-A144-1A61D6220118},229.562163230248,-3545.44968967353
177854,Elizabeth,80,121,0,2019/10/02 03:13:38+00,A,3,Nil,FlyingFox_Contractor,2019/10/02 03:52:38+00,TD018@MSC,2019/10/10 00:49:03+00,{40088343-D6D5-4BA0-93F7-05BC5F764AD3},383.212034863132,-2297.48862597278
177855,Aragorn,0,0,0,2019/10/02 04:40:33+00,A,3,Nil,FlyingFox_Contractor,2019/10/02 04:41:41+00,TD018@MSC,2019/10/10 00:48:49+00,{08968244-D266-42C4-8F38-D95C7A913EA4},571.406034152438,-11901.4608624545
177856,Emerald,10,0,0,2019/10/02 04:57:20+00,A,3,Nil,FlyingFox_Contractor,2019/10/02 05:08:26+00,TD018@MSC,2019/10/10 00:49:23+00,{9FA4B025-ED62-4EED-B713-FFBE2DD5DA99},87.2545000980167,-472.880681863695
177857,Andrea,200,305,0,2019/10/15 22:57:29+00,A,3,Nil,FlyingFox_Contractor,2019/10/15 23:58:43+00,TD018@MSC,2019/10/24 00:20:00+00,{E656D667-D47D-4FF3-B42E-0C3A730C003F},361.870744385876,-6747.16122869679
177858,Hardie,0,0,0,2019/10/15 23:53:09+00,A,3,Nil,FlyingFox_Contractor,2019/10/16 00:21:21+00,TD018@MSC,2019/10/24 00:21:05+00,{7F3D0E37-6867-4414-A20A-BA5393B717B5},346.421526214191,-7527.89424720676
177859,Vidler,350,0,0,2019/10/16 01:10:47+00,A,3,Nil,FlyingFox_Contractor,2019/10/16 01:12:10+00,TD018@MSC,2019/10/24 00:21:23+00,{C153C71D-9FF1-4574-BCD8-FCA1DA586059},140.652481109252,-1281.84197263285
177860,Mary,0,0,0,2019/10/16 02:23:31+00,A,3,Nil,FlyingFox_Contractor,2019/10/16 02:50:32+00,TD018@MSC,2019/10/24 00:19:47+00,{2664468A-A6F1-40F9-9999-C1F294B4F3AC},203.223806484416,-2621.08996209514
177861,Emerald,0,10,0,2019/10/16 04:51:37+00,A,3,Nil,FlyingFox_Contractor,2019/10/16 04:52:36+00,TD018@MSC,2019/10/24 00:20:46+00,{FF6D71C8-8D3E-4F92-B7F2-7B8986726096},81.2910477291486,-410.354799604189
177862,Aragorn,0,25,0,2019/10/16 05:10:21+00,A,3,Nil,FlyingFox_Contractor,2019/10/16 05:11:33+00,TD018@MSC,2019/10/24 00:20:16+00,{F1A4FE24-186E-44E2-8F0E-A73E00E49A30},46.603489548947,-132.504038615792
177863,Elizabeth,24,160,0,2019/10/16 05:42:15+00,A,3,Nil,FlyingFox_Contractor,2019/10/16 05:50:05+00,TD018@MSC,2019/10/24 00:20:30+00,{296119BF-45C1-4AF6-AC68-241D81C06B0E},139.775780126665,-1130.49145155737
177864,Andrea,200,150,0,2019/11/05 22:49:25+00,A,3,Dependent,FlyingFox_Contractor,2019/11/05 23:44:47+00,TD018@MSC,2019/11/19 03:34:23+00,{2E7832A8-D0D0-42A8-A7B4-E63B3A412FA4},297.903258682363,-5681.89860494292
177865,Hardie,0,0,0,2019/11/05 23:57:22+00,A,3,Nil,FlyingFox_Contractor,2019/11/06 00:01:16+00,TD018@MSC,2019/11/19 03:35:12+00,{E266F188-6A38-4063-856C-C81406482FA3},316.945728244743,-6347.13641178587
177866,Vidler,160,90,0,2019/11/06 00:45:47+00,A,3,Dependent,FlyingFox_Contractor,2019/11/06 00:48:28+00,TD018@MSC,2019/11/19 03:35:23+00,{C7FB7A89-B26F-4A1C-864A-AD0402CF4CAD},105.048604101387,-731.540501167983
177867,Elizabeth,50,200,0,2019/11/06 03:43:23+00,A,3,Nil,FlyingFox_Contractor,2019/11/06 03:52:38+00,TD018@MSC,2019/11/19 03:34:47+00,{58917C61-C622-4023-BBBE-A871768CF178},150.382970853392,-1001.57740456852
177868,Aragorn,200,305,0,2019/11/06 04:26:10+00,A,3,Nil,FlyingFox_Contractor,2019/11/06 04:29:07+00,TD018@MSC,2019/11/19 03:34:34+00,{784BA870-D2D7-4268-BFE7-BF2F3FB2F5D3},162.965494362194,-1644.42762782909
177869,Emerald,0,20,0,2019/11/06 04:52:54+00,A,3,Nil,FlyingFox_Contractor,2019/11/06 04:54:04+00,TD018@MSC,2019/11/19 03:34:58+00,{093E25E3-9684-44BF-8BFC-08379007B5E5},96.9496786995107,-618.924469035415
177870,Andrea,219,506,0,2019/11/19 22:57:19+00,A,3,Dependent,FlyingFox_Contractor,2019/11/19 23:32:27+00,TD018@MSC,2019/11/27 22:32:11+00,{93D60351-C60F-42D2-AB0E-8CCAD9DA0D50},357.989327056458,-6882.55249449587
177871,Mary,0,0,0,2019/11/20 01:27:57+00,A,3,Nil,FlyingFox_Contractor,2019/11/20 01:52:08+00,TD018@MSC,2019/11/27 22:31:40+00,{23BE84F4-89CB-4D9E-98D9-228CFDA7241C},199.273682043982,-2175.03285529802
177872,Elizabeth,104,309,0,2019/11/20 04:35:18+00,A,3,Dependent,FlyingFox_Contractor,2019/11/20 04:55:52+00,TD018@MSC,2019/11/27 22:33:06+00,{7636B367-44E4-487A-9C39-13B98358DAE6},362.675638160714,-2758.78796749883
177873,Aragorn,55,600,0,2019/11/20 05:20:26+00,A,3,Dependent,FlyingFox_Contractor,2019/11/20 05:27:22+00,TD018@MSC,2019/11/27 22:32:41+00,{A5E12AA2-BD4F-426A-AFFD-31B86E96494D},259.869194105314,-3985.63105788945
177874,Hardie,0,0,0,2019/11/19 23:59:12+00,A,3,Nil,FlyingFox_Contractor,2019/11/20 00:02:29+00,TD018@MSC,2019/11/27 22:32:25+00,{CF77C60B-DDAA-4475-A858-D7BFD9934C72},307.565228938448,-5856.38202856771
177875,Vidler,0,0,0,2019/11/20 00:44:39+00,A,3,Nil,FlyingFox_Contractor,2019/11/20 00:54:50+00,TD018@MSC,2019/11/27 22:33:59+00,{09358251-2F7A-4BA6-9577-654891FCA6BF},143.563727604724,-1399.02399414174
177876,Emerald,140,460,0,2019/11/20 05:53:57+00,A,3,Nil,FlyingFox_Contractor,2019/11/20 05:57:49+00,TD018@MSC,2019/11/27 22:33:35+00,{E0A6AED0-3454-4A59-ACBC-C1FD400E13AF},294.588746375142,-4142.75800710532
177877,Andrea,175,520,0,2019/12/03 22:56:25+00,A,3,Dependent,FlyingFox_Contractor,2019/12/03 23:22:43+00,TD018@MSC,2019/12/15 22:05:35+00,{273199FA-811E-4CAB-85F2-02ADCAA4EEB9},311.219393751355,-4955.93842821218
177878,Hardie,0,0,0,2019/12/03 22:55:42+00,A,3,Nil,FlyingFox_Contractor,2019/12/04 00:08:42+00,TD018@MSC,2019/12/15 22:07:38+00,{BC9075A8-7030-4870-B496-732D73ADD900},304.564271219134,-5519.56267725103
177879,Vidler,0,0,0,2019/12/04 01:15:32+00,A,3,Nil,FlyingFox_Contractor,2019/12/04 01:22:50+00,TD018@MSC,2019/12/15 22:08:56+00,{610AA4F0-CECD-40F3-A23A-5154AB09A115},152.789471605627,-1574.67426261479
177880,Elizabeth,320,206,0,2019/12/04 03:49:10+00,A,3,Nil,FlyingFox_Contractor,2019/12/04 03:52:29+00,TD018@MSC,2019/12/15 22:08:17+00,{4BE374D7-D7AA-4BFE-82E7-6BE917E94E32},222.772009425348,-1856.8753768514
177881,Aragorn,950,1530,0,2019/12/04 04:25:17+00,A,3,Dependent,FlyingFox_Contractor,2019/12/04 04:28:37+00,TD018@MSC,2019/12/15 22:08:00+00,{7CC53155-CE2D-4C72-834C-241C31D5FD9B},398.656349051442,-8326.24565054137
177882,Emerald,90,780,0,2019/12/04 05:25:54+00,A,3,Nil,FlyingFox_Contractor,2019/12/04 04:56:22+00,TD018@MSC,2019/12/15 22:08:32+00,{6DB585F1-A3FA-4C6C-A968-585D4A1FA332},285.253893768778,-5046.15755338334
177883,Vidler,1,0,0,2019/12/03 01:30:00+00,A,3,Nil,TD018@MSC,2019/12/04 00:37:21+00,TD018@MSC,2019/12/11 02:15:09+00,{8EAC2EEA-0F17-4F27-B171-911E61CC65C3},10.7374061003214,-7.87879989879744
177884,Emerald,0,15,20,2019/12/11 04:15:00+00,A,3,Nil,TD018@MSC,2019/12/11 05:44:14+00,TD018@MSC,2019/12/15 22:08:38+00,{DC143EDE-CA9F-431C-918C-6EA42037007E},25.226560925584,-41.1438552428324
177885,Andrea,130,705,0,2019/12/17 22:51:07+00,A,3,Dependent,FlyingFox_Contractor,2019/12/17 23:44:01+00,TD018@MSC,2020/01/07 07:42:31+00,{E51DFFB3-F043-4618-B58E-379DAF6F5702},401.097382167849,-8488.33761224692
177886,Hardie,15,200,30,2019/12/18 00:12:34+00,A,3,Dependent,FlyingFox_Contractor,2019/12/18 00:18:58+00,TD018@MSC,2020/01/07 07:41:59+00,{842EE020-27CC-4DDF-8A22-5975F6399683},185.934495124842,-2328.81844473656
177887,Vidler,305,425,0,2019/12/18 01:33:49+00,A,3,Dependent,FlyingFox_Contractor,2019/12/18 01:48:38+00,TD018@MSC,2020/01/07 07:39:28+00,{D070C5C4-F88C-45EE-B052-D8929082F3D0},363.964394451857,-6988.30082690306
177888,Elizabeth,250,310,0,2019/12/18 04:42:30+00,A,3,Nil,FlyingFox_Contractor,2019/12/18 04:52:44+00,TD018@MSC,2020/01/07 07:48:40+00,{54816F1C-F103-4085-A36C-04CEE0D3F877},289.652454356076,-3455.11839162359
177889,Aragorn,605,2400,0,2019/12/18 05:24:58+00,A,3,Dependent,FlyingFox_Contractor,2019/12/18 05:28:55+00,TD018@MSC,2020/01/07 07:47:19+00,{B80BA7B6-D4FA-4839-B7DD-4AC4B982A755},491.134552930462,-9630.259452298
177890,Emerald,305,890,0,2019/12/18 05:59:29+00,A,3,Dependent,FlyingFox_Contractor,2019/12/18 06:01:27+00,TD018@MSC,2020/01/07 07:46:12+00,{AA9A606B-1228-4C65-A099-EEBE3611B6C0},364.631361898643,-7058.80376129371
177891,Mary,310,0,0,2019/12/18 02:51:24+00,A,3,Dependent,FlyingFox_Contractor,2019/12/18 03:18:58+00,TD018@MSC,2020/01/07 07:37:46+00,{EE60BFD2-C9CC-4FAC-8196-FF2222494A6D},337.852619296871,-7855.17483377827
177892,Andrea,290,1100,0,2020/01/01 22:50:11+00,A,3,Dependent,FlyingFox_Contractor,2020/01/01 23:17:37+00,TD018@MSC,2020/01/13 05:41:38+00,{1153781B-E094-42FA-BB55-7EFC0176796E},454.076845427174,-10058.2219184166
177893,Elizabeth,509,310,0,2020/01/02 02:38:48+00,A,3,Dependent,FlyingFox_Contractor,2020/01/02 02:49:05+00,TD018@MSC,2020/01/13 05:54:27+00,{4A8BFCBE-D238-4D5C-A9B5-760D2AC689A4},436.220377815748,-5027.64651922175
177894,Emerald,720,950,0,2020/01/02 03:51:23+00,A,3,Dependent,FlyingFox_Contractor,2020/01/02 03:56:53+00,TD018@MSC,2020/01/13 06:00:22+00,{B14D3909-5A88-4BAF-B897-3C9373EB097C},353.660107355394,-6930.90067523578
177895,Hardie,0,0,0,2020/01/01 23:28:08+00,A,3,Nil,FlyingFox_Contractor,2020/01/01 23:36:07+00,TD018@MSC,2020/01/13 06:01:02+00,{B1DC6F84-E65B-49DA-B009-38EEC0ECB1B8},172.609464602416,-2032.02617660041
177896,Vidler,0,0,0,2020/01/02 00:07:00+00,A,3,Nil,FlyingFox_Contractor,2020/01/02 00:16:57+00,TD018@MSC,2020/01/13 06:02:18+00,{C185DA99-403D-45D1-BD12-AFA4D3C0A3EC},364.554074403447,-6407.53395772288
177897,Aragorn,1300,2100,0,2020/01/02 03:18:07+00,A,3,Dependent,FlyingFox_Contractor,2020/01/02 03:19:56+00,TD018@MSC,2020/01/13 05:42:13+00,{300A211E-3250-4BD4-A462-3772A3D6EECD},491.041783810371,-9048.79645069097
177898,Andrea,300,980,0,2020/01/15 22:49:36+00,A,3,Dependent,FlyingFox_Contractor,2020/01/16 00:03:17+00,TD018@MSC,2020/01/30 03:31:53+00,{04503914-CAD4-4B40-8AD1-434CF62156E5},484.139310436571,-12619.2059063191
177899,Vidler,0,0,0,2020/01/16 00:50:18+00,A,3,Nil,FlyingFox_Contractor,2020/01/16 01:54:35+00,TD018@MSC,2020/01/30 03:33:08+00,{AFA96CB5-F730-499F-9486-C153E5BD303B},558.08340277104,-15333.7925181555
177900,Mary,505,0,0,2020/01/16 02:36:24+00,A,3,Nil,FlyingFox_Contractor,2020/01/16 03:03:05+00,TD018@MSC,2020/01/30 03:31:23+00,{1B99D4D6-6C47-4B78-92A7-1C0257BAEA38},249.670979714791,-4372.22336770942
177901,Hardie,0,0,0,2020/01/15 23:44:14+00,A,3,Nil,FlyingFox_Contractor,2020/01/16 00:23:38+00,TD018@MSC,2020/01/30 03:32:44+00,{A291BD15-EFB3-4B80-AE05-7E8676FB8949},302.28236385381,-5775.60611227461
177902,Elizabeth,610,500,0,2020/01/16 03:45:05+00,A,3,Dependent,FlyingFox_Contractor,2020/01/16 04:35:50+00,TD018@MSC,2020/01/30 03:32:09+00,{0F10B77E-EE61-4931-AC5C-9D575E2D77AC},426.538292736304,-5872.37580103146
